reader,attribute,book_count,positive_count,negative_count,neutral_count,observed_count,intent_count,preference_rate,exposure_rate,intent_rate,evidence_level
sarah,human behavior,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,human beings effect of environment on,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,human beings--effect of environment on,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,human ecology -- west u s,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,human geography,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,human sexuality,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,human-animal relationship,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,human-plant relationships,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,humanit,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,humor form comic strips and cartoons,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,humor form essays,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,humoristick rom n,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,humorous stories american,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,humour par l'image am ricain,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,humourous stories,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,humurous stories,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,hund,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,hunger games,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,hunters,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,hunting dogs,1,0,1,0,1,0,0.0,1.0,0.0,sparse
sarah,husdjur,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,hydroscopy,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,hygiene,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,hygroscopy,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,i ntikam,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,ice age,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,identidad,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,identidad psicolog a,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,identification,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,identit collective,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,identit ethnique,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,identity -- fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,idiot-savant,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,idiots-savants,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,ignotus award winner,1,0,1,0,1,0,0.0,1.0,0.0,sparse
sarah,illicit distilling,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,illumin s,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,illuminati,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,illustrated children's books,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,illustration,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,illustrations,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,image consultants,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,imaginaci n,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,imaginary books and libraries,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,imaginary creatures,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,imagination in children,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,immigration,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,immortalism,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,impedidos,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,imperialism,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,in,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,in literaturemacbeth active 11th century,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,inauguration,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,inauguration day,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,inaugurations,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,incest,1,0,1,0,1,0,0.0,1.0,0.0,sparse
sarah,incident,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,ind genas americanos,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,independence,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,india fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,indian philosophy,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,indiana -- indianapolis,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,indianapolis ind -- fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,indianer,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,indianerin,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,indianerpolitik,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,indianersprachen,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,indians of north america middle west,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,indians of north america social life and customs,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,indiens d'am rique,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,indig nes am ricains,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,indigene,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,indigene frau,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,indigenes volk,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,indigenous,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,indigenous knowledge,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,indigenous knowledge - ecology,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,indigenous knowledge - health and medicine,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,indigenous knowledge - world view,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,indigenous languages,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,indigenous people,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,indigenous peoples,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,indigenous women,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,indischer jugendlicher,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,individualit,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,industrialists,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,industries united states,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,infinite,1,0,1,0,1,0,0.0,1.0,0.0,sparse
sarah,influence,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,influence de l'environnement,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,influence literary artistic etc,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,influencia sobre la naturaleza,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,ingleterra,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,inheritance and succession -- fiction,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,inheritance and succession fiction,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,insect-plant relationships,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,insect-plant relationships -- united states,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,insects fiction,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,insta-love,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,insurgencia,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,insurgency -- juvenile fiction,1,0,1,0,1,0,0.0,1.0,0.0,sparse
sarah,integracji i globalizacji centrum badawcze transformacji,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,intelligence artificielle,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,interactive adventures,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,interdependence,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,interior architecture,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,interior decorators,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,internados escuelas,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,internationell konkurrens,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,internet archive wishlis,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,internet personalities,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,interpersonal relations -- juvenile fiction,1,0,1,0,1,0,0.0,1.0,0.0,sparse
sarah,interpersonal relations juvenile fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,interpersonal relations--young adult fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,interstellar travel,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,intimidation,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,intrige,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,intrigue,1,0,1,0,1,0,0.0,1.0,0.0,sparse
sarah,introversion,1,0,1,0,1,0,0.0,1.0,0.0,sparse
sarah,investigaciones,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,investigadoras privadas,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,investigate,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,investigative reporting,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,invierno,1,0,1,0,1,0,0.0,1.0,0.0,sparse
sarah,invisibility,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,ireland fiction,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,islands fiction,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,italian cooking,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,italy,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,italy description and travel,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,italy social life and customs,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,ithaca college first-year reading initiative,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,j k rowling,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,j venes mujeres,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,jackson miss -- fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,janitors,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,japan foreign relations united states,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,japan juvenile literature,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,japanese,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,japanese breakfast musical group,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,japanese fiction,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,japanese language books,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,japanese language books new england novela estadounidense ameri ki gra anski rat ljubav obitelj odrastanje growing up ene new england in fiction sisters in fiction family life in fiction mothers and daughters in fiction young women in fiction family in fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,japanese literature,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,jardines,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,jardins,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,jenseits,1,0,1,0,1,0,0.0,1.0,0.0,sparse
sarah,jeunes filles,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,jeunesse,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,jeux intellectuels,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,jeux t l vis s,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,jeux te le vise s romans nouvelles etc pour la jeunesse,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,jewelry,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,jews rescue,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,jews rescue 1939-1945 world war fast ocolc fst01710189,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,joan of arc saint 1412-1431 -- fiction,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,joan of arc saint 1412-1431 -- juvenile fiction,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,joan of arc saint 1412-1431 fiction,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,joueurs de hockey,1,0,1,0,1,0,0.0,1.0,0.0,sparse
sarah,joung adults,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,journalisme d'enqu te,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,journalist,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,journalistes,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,journalists,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,journalists sweden stockholm fiction,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,journeys,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,jud os,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,judaism,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,judenvernichtung,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,judicial error,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,judios,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,juegos del hambre,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,juevnile literature,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,jugend,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,jugendgruppe,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,juifs,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,juliet fictitious character,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,justice sociale,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,juvcol,1,0,1,0,1,0,0.0,1.0,0.0,sparse
sarah,juvenile corrections,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,juvenile delinquency,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,juvenile delinquency -- fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,juvenile delinquency fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,juvenile fantasy fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,juvenile fiction - classics,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,juvenile fiction -- action and adventure,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,juvenile fiction -- fantasy and magic,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,juvenile fiction -- social themes -- self-esteem and self-reliance,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,juvenile fiction action and adventure survival stories,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,juvenile fiction animals,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,juvenile fiction animals bears,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,juvenile fiction animals birds,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,juvenile fiction animals ducks geese etc,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,juvenile fiction animals foxes,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,juvenile fiction animals mice hamsters guinea pigs,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,juvenile fiction disabilities and special needs,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,juvenile fiction dystopian,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,juvenile fiction family general see also headings under social issues,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,juvenile fiction family orphans and foster homes,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,juvenile fiction family parents,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,juvenile fiction health and daily living daily activities,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,juvenile fiction health and daily living diseases,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,juvenile fiction historical general,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,juvenile fiction horror and ghost stories,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,juvenile fiction humorous stories,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,juvenile fiction lifestyles country life,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,juvenile fiction nature and the natural world general see also headings under animals,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,juvenile fiction reader - beginner,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,juvenile fiction readers beginner,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,juvenile fiction robots,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,juvenile fiction school and education,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,juvenile fiction science fiction,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,juvenile fiction social issues dating and sex,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,juvenile fiction social issues self-esteem and self-reliance,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,juvenile fiction social situations adolescence,1,0,1,0,1,0,0.0,1.0,0.0,sparse
sarah,juvenile fiction social situations new experience,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,juvenile fiction social themes adolescence,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,juvenile films,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,juvenile nonfiction,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,juvenile nonfiction concepts alphabet,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,juvenile software,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,k rbe flechten,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,kampf,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,kansas fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,kay p ki iler,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,kentucky description and travel,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,kentucky fiction,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,kid's books,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,kidnapping -- fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,kidnapping -- juvenile fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,kind,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,kinderlyrik,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,kings,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,kings and rulers in literature,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,kings and rulers--succession,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,kings and rulers--succession--drama,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,klaus baudelaire fictional character,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,klaus baudelaire fictitious character,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,kleinstadt,1,0,1,0,1,0,0.0,1.0,0.0,sparse
sarah,klima nderung,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,knights,1,0,1,0,1,0,0.0,1.0,0.0,sparse
sarah,kologie,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,kologische bewegung,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,kolonie -- spanien -- amerika -- geschichte,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,kom ular,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,konflikt,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,korean,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,korean americans,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,korean language materials,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,koreans united states,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,kosystem,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,krieg,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,kriminalfall,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,kriminalliteratur,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,kriminalroman,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,kritik,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,kritische theorie,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,kvinnor,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,labor trilogy,1,0,1,0,1,0,0.0,1.0,0.0,sparse
sarah,labyrinths,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,labyrinths -- fiction,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,lady macduff fictitious character,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,laguages,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,lambda literary award winner,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,lambda literary awards,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,land,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,land tenure,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,land use,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,landscape,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,landscape changes -- west u s,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,landscape gardening,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,landscapes,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,langdon robert fictitious character fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,langdon robert personnage fictif,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,language arts,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,language readers,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,languages,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,langue,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,langue indig ne,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,langues oubli es,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,las vegas nev,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,latin americans,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,law and legislation,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,leadership,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,lealtad,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,learning and scholarship,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,lection,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,legends,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,lehrling,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,lengua ind gena,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,lenguaje,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,lenguaje cient fico,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,lenguaje de la ciencia,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,lenguaje de las plantas,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,lenguaje y lenguas,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,lesbians fiction,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,lesen,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,letters--juvenile fiction,1,0,1,0,1,0,0.0,1.0,0.0,sparse
sarah,lettres genre litt raire,1,0,1,0,1,0,0.0,1.0,0.0,sparse
sarah,leukemia,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,leukemia fiction,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,lexile 520,1,0,1,0,1,0,0.0,1.0,0.0,sparse
sarah,lexile 660,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,lexile 700,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,lexile 710,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,lexile 740,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,lexile 810,1,0,1,0,1,0,0.0,1.0,0.0,sparse
sarah,lexile code ad,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,lexile range 501-600,1,0,1,0,1,0,0.0,1.0,0.0,sparse
sarah,lexile range 801-900,1,0,1,0,1,0,0.0,1.0,0.0,sparse
sarah,lgbtq biography and memoir,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,lgbtq gender identity,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,lgbtqia,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,lgbtqia fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,lgtbi,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,lib ration des femmes,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,liberty,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,librarian,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,libros sagrados,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,libros y lectura,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,liebespaar,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,lieux imaginaires,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,life change events,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,life of pi martel yann,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,life risking,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,life sciences,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,liquid dynamics,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,lisbeth,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,lisbeth salander fictitious character,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,list,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,literarne tudije,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,literary collections,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,literary forgeries and mystifications,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,literary theory,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,literatura juvenil,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,literatura juvenil estadounidense,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,literatura norte americana,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,literature classics young adult books romance drama roman pour la jeunesse famille fr res et soeurs,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,literature collections,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,litt rature am ricaine,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,litt rature anglaise,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,litt rature fantastique am ricaine,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,litt rature fran aise,1,0,1,0,1,0,0.0,1.0,0.0,sparse
sarah,little stuart fictitious character fiction,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,little women,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,little women alcott,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,livestock,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,livres et lecture,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,livres illustr s pour enfants,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,livres num riques,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,livres tout carton,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,livsmedel,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,llibres de lectura,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,lo sagrado,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,locus award winner,1,0,1,0,1,0,0.0,1.0,0.0,sparse
sarah,lokales wissen,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,london england -- fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,londres inglaterra,1,0,0,1,0,1,,0.0,1.0,sparse
